Label,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Peak_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Peak_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Peak_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Peak_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Peak_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Peak_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Peak_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Peak_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,Angle_C8,Roundness_C8,Variance_C8,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Peak_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,Angle_C9,Roundness_C9,Variance_C9,BJD_TDB_B,rel_flux_T1_dfn,rel_flux_err_T1_dfn,rel_flux_T1_dfn_model,rel_flux_T1_dfn_residual,rel_flux_err_T1_dfn_residual
WASP-12b_00185_bdf.fits,0,56319.714475,2456319.714475,2456319.713896,2456319.719340,2456319.720104,1.057456,70.998105,-19.980000,100,6.509110,29.672297,20.832208,18,32,48,0.155148,0.190984,0.156500,0.213678,0.121519,0.132957,0.127165,0.099711,0.109960,0.000222,0.000272,0.000250,0.000290,0.000226,0.000236,0.000231,0.000214,0.000220,697.787457,701.793860,626.237823,735.578378,536.543335,562.635429,550.838799,466.996240,500.733249,7475306.072983,4170.687002,2400.311766,2080.211414,6.509098,29.672301,1159776.882947,1017.876020,1530.947028,4780.134766,1273.268421,3449,21.649436,18.873500,343.159961,0.999192,686045.641809,1876.255372,2195.096071,6.513394,29.660017,1198727.380119,1539.328760,4759.945312,1266.873175,21.888963,18.897105,342.500211,0.999194,731875.974966,2744.693995,1399.640789,6.506274,29.745034,1011575.241672,1496.008923,4629.953613,1293.507054,20.633572,18.433397,336.099390,0.998229,597630.658111,3796.205937,2011.497260,6.497660,29.679280,1316088.151106,1588.125745,6199.784668,1327.013736,18.776502,17.646373,299.133728,0.999553,1225903.198331,1814.818891,2302.979107,6.513897,29.648486,809967.349132,1432.599766,3624.612061,1264.518518,21.848885,18.903495,344.982909,0.999213,333633.418003,2040.545794,643.639164,6.512073,29.825899,877258.151460,1470.308763,4381.831543,1304.094547,19.160932,17.824417,348.958961,0.994919,529804.045224,2833.540503,3215.904884,6.505573,29.550907,843351.824590,1447.990711,3867.824463,1279.955163,20.584638,18.237880,3.355895,0.998525,422076.846235,2431.335057,1750.201269,6.508843,29.707574,677784.923573,1397.481399,3399.368164,1274.942238,21.382063,18.713784,343.801125,0.999083,246437.118141,1513.790724,3009.585681,6.516367,29.573003,740553.051332,1414.612898,3394.843262,1270.026574,21.564881,18.763705,331.527196,0.996083,281000.844463,2456319.720104,1.000733,0.001434,0.985000,0.000733,0.001434
WASP-12b_00186_bdf.fits,0,56319.715854,2456319.715854,2456319.715275,2456319.720719,2456319.721483,1.059797,70.632920,-20.000000,100,6.509110,29.672297,21.369998,18,32,48,0.154736,0.190240,0.156004,0.213890,0.121573,0.133747,0.127293,0.099974,0.109684,0.000227,0.000278,0.000256,0.000298,0.000232,0.000244,0.000236,0.000219,0.000225,681.061753,683.897554,608.442764,718.879322,523.754652,548.591143,538.543381,456.760165,487.188172,7308031.902203,4180.692654,2401.625272,2080.626099,6.509098,29.672307,1130818.804581,1017.876020,1529.170630,4591.424805,1293.031483,3427,22.289862,19.314597,6.045955,0.998213,569641.050427,1877.549443,2195.529586,6.513394,29.660022,1168067.920618,1539.592678,4591.669434,1288.120726,22.306450,19.328295,9.145029,0.997764,603574.713257,2746.052639,1400.050921,6.506274,29.745036,986225.515918,1502.290413,4460.645020,1318.487285,21.136080,18.905807,358.707974,0.997574,487589.412149,3797.491365,2011.872261,6.497659,29.679278,1287691.328167,1588.852408,5839.131348,1354.915744,19.314107,18.209468,12.095234,0.999690,1006125.806059,1816.210450,2303.368042,6.513897,29.648497,792154.701990,1435.141180,3568.901123,1287.245318,22.456982,19.290645,7.595668,0.998002,279502.142830,2041.817397,644.042672,6.512073,29.825900,862120.437527,1481.992090,4277.504395,1323.445785,19.760928,18.336485,0.650598,0.993767,439062.479866,2834.804629,3216.383611,6.505573,29.550908,825218.838991,1448.720805,3748.854248,1299.484806,20.934080,18.761032,13.820202,0.995472,348232.170533,2432.624035,1750.529654,6.508844,29.707587,664209.592475,1399.829022,3235.776123,1294.216947,22.043255,19.205373,5.844399,0.998155,202979.408899,1515.235342,3010.146919,6.516366,29.572998,722343.566518,1418.546075,3260.888916,1292.419173,22.088237,19.141530,346.027423,0.996335,236103.692961,2456319.721483,0.998077,0.001465,0.985000,-0.001923,0.001465
WASP-12b_00187_bdf.fits,0,56319.717233,2456319.717233,2456319.716654,2456319.722098,2456319.722862,1.062202,70.266096,-20.020000,100,6.509110,29.672297,21.415784,18,32,48,0.155342,0.190729,0.156637,0.213317,0.121573,0.133003,0.127166,0.099952,0.110015,0.000225,0.000274,0.000253,0.000293,0.000229,0.000239,0.000233,0.000216,0.000222,691.928457,695.302937,618.074104,726.841167,531.701367,555.991340,545.495364,462.215634,495.094370,7490344.979256,4225.287082,2399.940917,2081.442647,6.509098,29.672304,1163563.989593,1017.876020,1548.240330,4742.113281,1319.160278,3410,22.292125,19.070110,354.868900,0.996778,654082.503468,1875.972607,2196.343489,6.513394,29.660019,1199791.819906,1554.354944,4741.889648,1313.232507,22.342029,19.085624,354.810619,0.996843,693108.672652,2744.396400,1400.835454,6.506274,29.745035,1014377.478379,1520.594966,4633.371094,1348.841100,21.273037,18.654664,349.673929,0.995928,565095.522559,3795.850561,2012.717900,6.497660,29.679277,1316899.217877,1608.739172,6096.449707,1388.863476,19.429278,17.855641,352.249992,0.999217,1156733.259833,1814.541111,2304.246538,6.513897,29.648487,811913.680371,1448.764148,3713.773926,1311.950150,22.338550,19.083786,356.565946,0.996594,321461.850342,2040.254857,644.930582,6.512073,29.825882,879289.168282,1491.514574,4411.651855,1354.856605,19.747866,18.057642,355.295627,0.991338,500350.272028,2833.235749,3217.203727,6.505573,29.550905,845055.773127,1464.879041,3881.371582,1325.311173,21.251385,18.439860,8.811238,0.994789,399669.340680,2430.984133,1751.378006,6.508844,29.707580,680640.863088,1417.801553,3342.778564,1322.655952,22.021764,18.946398,356.693841,0.996894,231539.489985,1513.591667,3010.954510,6.516366,29.572995,742376.978226,1434.299735,3413.052490,1318.217646,22.046023,18.945363,342.996095,0.993312,266045.578046,2456319.722862,1.001979,0.001448,0.985000,0.001979,0.001448
WASP-12b_00188_bdf.fits,0,56319.718612,2456319.718612,2456319.718034,2456319.723477,2456319.724242,1.064671,69.897715,-20.030000,100,6.509110,29.672297,21.879900,18,32,48,0.155168,0.189913,0.156038,0.214121,0.121523,0.133887,0.127336,0.099762,0.109834,0.000232,0.000284,0.000262,0.000305,0.000238,0.000250,0.000242,0.000225,0.000231,667.565848,669.105699,594.713678,702.133157,510.362483,536.349978,525.494330,444.106563,475.680849,7228671.340688,4235.619956,2400.649283,2080.091899,6.509099,29.672298,1121661.666729,1017.876020,1546.351520,4439.146484,1356.068481,3397,22.775136,19.553763,349.413332,0.998034,511984.542387,1876.673648,2194.967993,6.513395,29.660016,1153711.163971,1553.397173,4418.864746,1346.637329,23.029629,19.593338,352.204662,0.997775,534257.109251,2745.146876,1399.413251,6.506275,29.745040,975702.717473,1520.233702,4300.833008,1389.095073,21.491512,19.167206,342.164872,0.997436,439539.336168,3796.716455,2011.315494,6.497661,29.679274,1274839.301745,1610.278258,5769.677246,1432.835451,19.635396,18.524560,319.610345,0.999531,909527.112569,1815.280611,2302.836861,6.513898,29.648487,783265.842372,1456.629982,3477.949219,1344.000367,22.994863,19.583188,349.704949,0.997740,247761.151520,2041.023924,643.484755,6.512073,29.825895,853544.475390,1500.432715,4147.226074,1392.398166,20.239745,18.653694,349.704190,0.994159,391538.182355,2834.012045,3215.720562,6.505573,29.550906,816500.287444,1469.122045,3746.203857,1360.614136,21.606284,19.067538,1.134448,0.997778,310683.206635,2431.648189,1750.002096,6.508845,29.707579,655727.849834,1421.848045,3213.341309,1359.749207,22.471970,19.429178,349.775207,0.997977,181246.329471,1514.263552,3009.456409,6.516367,29.573000,715379.702459,1438.848976,3210.673828,1349.759955,22.674567,19.458264,338.224748,0.994783,211396.831836,2456319.724242,1.000857,0.001499,0.985000,0.000857,0.001499
WASP-12b_00189_bdf.fits,0,56319.719992,2456319.719992,2456319.719413,2456319.724857,2456319.725621,1.067207,69.527886,-20.010000,100,6.509110,29.672297,21.638375,18,32,48,0.154839,0.189870,0.156661,0.213398,0.121311,0.133376,0.127608,0.099787,0.110310,0.000229,0.000280,0.000259,0.000300,0.000234,0.000245,0.000239,0.000222,0.000227,676.175059,678.803041,604.945845,710.688741,518.638432,544.511431,534.899826,449.422984,485.522104,7409897.144832,4275.764191,2402.494834,2080.599292,6.509098,29.672299,1147338.146029,1017.876020,1562.317889,4647.150879,1377.527053,3474,22.521093,19.361736,8.199045,0.999024,588212.878224,1878.502488,2195.490629,6.513394,29.660015,1182413.824545,1569.711576,4741.899414,1369.317883,22.666098,19.387710,6.658496,0.998971,619146.136635,2746.921069,1399.884349,6.506274,29.745042,1003614.717648,1536.749930,4576.023926,1410.906915,21.125830,18.905217,354.154656,0.998516,508549.883134,3798.345944,2011.796155,6.497660,29.679276,1303162.099372,1628.025868,6021.091309,1456.527988,19.530587,18.128824,38.625308,0.999978,1049769.021894,1817.098195,2303.428985,6.513897,29.648479,801655.514879,1466.895681,3634.266113,1366.527132,22.754025,19.402645,8.816995,0.999131,282418.132050,2042.727114,643.992369,6.512073,29.825890,871996.535196,1509.937339,4321.841309,1415.529817,20.018917,18.344569,0.412768,0.994473,450758.578659,2835.700783,3216.281377,6.505573,29.550901,838554.066649,1481.784850,3883.807129,1385.076971,21.432519,18.766173,17.388584,0.996905,360263.127811,2433.546768,1750.537777,6.508843,29.707576,672321.706027,1441.023767,3461.387207,1381.208123,22.245644,19.238655,6.180131,0.998880,209661.191875,1516.096940,3010.096241,6.516366,29.572986,736178.680517,1449.885122,3439.196533,1371.506099,22.450660,19.256343,341.510019,0.997933,238582.706120,2456319.725621,0.998726,0.001477,0.985000,-0.001274,0.001477
WASP-12b_00190_bdf.fits,0,56319.721371,2456319.721371,2456319.720792,2456319.726236,2456319.727000,1.069809,69.156721,-20.000000,100,6.509110,29.672297,21.466778,18,32,48,0.154953,0.189817,0.156068,0.212817,0.121780,0.133855,0.127426,0.100457,0.109965,0.000232,0.000283,0.000262,0.000304,0.000238,0.000249,0.000242,0.000225,0.000231,667.208986,669.971402,595.034062,700.796633,512.371477,537.741291,526.075542,446.205608,475.787035,7352741.615998,4303.816001,2401.150741,2080.158099,6.509098,29.672302,1139325.912897,1017.876020,1571.991882,4588.439453,1410.858513,3358,22.375898,19.200688,339.403215,0.999601,589053.212453,1877.150882,2195.088199,6.513394,29.660015,1173016.472038,1577.246717,4578.627930,1403.059962,22.571621,19.272144,343.711238,0.999748,612553.800546,2745.605507,1399.480451,6.506274,29.745042,992613.983002,1545.901680,4408.905273,1445.365325,21.260912,18.734808,336.092648,0.999201,513074.607483,3797.140275,2011.353894,6.497660,29.679281,1290211.054960,1634.500918,5838.454590,1490.043004,19.341828,17.984891,288.392602,0.999463,1051093.974681,1815.722856,2302.926401,6.513897,29.648489,798208.065735,1478.059241,3640.798096,1400.702858,22.491112,19.218886,346.889130,0.999557,286864.795268,2041.441906,643.571292,6.512073,29.825898,868013.825510,1521.577281,4294.634277,1447.982298,19.794038,18.243436,348.900786,0.997037,454561.592970,2834.422504,3215.849609,6.505573,29.550911,831035.528057,1493.612024,3846.669434,1417.563826,21.239181,18.605459,8.986869,0.998993,364120.734770,2432.179914,1750.118196,6.508844,29.707577,671204.092961,1448.102854,3335.417480,1414.514582,22.023233,19.072864,344.790945,0.999760,212452.745965,1514.840984,3009.590487,6.516366,29.573001,728438.593736,1464.917886,3323.041504,1407.471742,22.103182,19.073714,330.258533,0.997567,242554.383758,2456319.727000,0.999457,0.001498,0.985000,-0.000543,0.001498
WASP-12b_00191_bdf.fits,0,56319.722750,2456319.722750,2456319.722171,2456319.727615,2456319.728379,1.072477,68.784258,-20.000000,100,6.509110,29.672297,21.480774,18,32,48,0.154739,0.189982,0.156767,0.213698,0.121392,0.133647,0.127612,0.099767,0.109540,0.000239,0.000291,0.000270,0.000313,0.000245,0.000257,0.000250,0.000232,0.000238,647.530559,651.903288,579.738196,683.422465,495.729516,519.615802,510.312897,430.148864,461.024853,7186480.436788,4333.500620,2399.594589,2080.971932,6.509098,29.672299,1112029.742122,1017.876020,1581.012668,4430.878418,1457.026178,3462,22.334958,19.429943,332.399167,0.999383,520118.281969,1875.635310,2195.928899,6.513394,29.660009,1147328.662085,1584.389495,4544.014160,1447.026487,22.623970,19.478707,329.214770,0.999553,548039.142569,2744.082554,1400.351145,6.506274,29.745032,973925.808030,1555.686444,4399.645020,1490.326479,21.088524,18.988055,328.882290,0.998777,460434.845310,3795.651525,2012.100454,6.497659,29.679279,1265336.056116,1641.142916,5699.139160,1536.183291,19.313604,18.357376,297.171762,0.999076,923779.804242,1814.220197,2303.754793,6.513897,29.648485,777943.519362,1489.508599,3544.225586,1445.693939,22.508694,19.434508,328.773193,0.999524,255751.817788,2039.873661,644.338067,6.512073,29.825894,847224.502647,1537.951303,4209.967285,1493.768046,19.677493,18.487916,343.386656,0.997067,404934.246984,2832.969438,3216.564289,6.505573,29.550908,813296.150591,1507.021091,3751.149658,1464.045743,21.375908,18.901711,355.653718,0.999609,319115.671144,2430.669571,1750.945627,6.508844,29.707573,651933.730842,1459.910729,3374.402588,1461.018778,22.108452,19.325906,332.460097,0.999580,186084.852794,1513.210805,3010.313080,6.516367,29.573003,709492.007116,1472.767867,3324.867188,1454.108098,22.295360,19.296480,327.034418,0.996993,215827.154356,2456319.728379,0.998077,0.001541,0.985000,-0.001923,0.001541
WASP-12b_00192_bdf.fits,0,56319.724129,2456319.724129,2456319.723550,2456319.728994,2456319.729758,1.075213,68.410604,-20.020000,100,6.509110,29.672297,21.030854,18,32,48,0.154736,0.189702,0.156226,0.213564,0.121494,0.133869,0.127320,0.099785,0.110346,0.000239,0.000292,0.000270,0.000313,0.000245,0.000257,0.000250,0.000232,0.000238,648.377368,650.395574,578.689474,682.747736,496.398595,520.870469,510.227022,429.821476,463.099556,7243737.321923,4368.285034,2402.032850,2080.618144,6.509098,29.672300,1120870.184000,1017.876020,1591.108499,4701.270508,1486.693138,3410,21.996595,19.326980,340.225751,0.999793,549379.222902,1878.040896,2195.527525,6.513394,29.660014,1155039.495655,1599.759679,4822.997559,1477.945191,22.122821,19.370225,336.543613,0.999898,579593.995801,2746.424978,1400.047100,6.506274,29.745030,978755.779486,1566.776699,4602.704590,1519.078786,20.553303,18.862534,339.634471,0.999480,486870.233845,3797.962831,2011.836222,6.497660,29.679272,1274757.961408,1655.520509,6097.242676,1565.461669,18.838081,18.209436,290.342386,0.999406,998419.280243,1816.632249,2303.421756,6.513897,29.648482,784733.301263,1500.217350,3659.809082,1474.228083,22.237289,19.409619,343.704433,0.999701,266008.518477,2042.290446,643.963137,6.512073,29.825904,855226.417325,1548.186232,4431.787598,1521.931498,19.101888,18.386946,347.801293,0.996913,429683.756493,2835.298051,3216.284652,6.505573,29.550899,818108.158433,1516.211798,3938.759521,1493.851674,20.859242,18.814351,16.963274,0.998952,336432.967687,2433.051461,1750.601765,6.508844,29.707574,657237.107620,1473.000019,3453.405762,1490.818014,21.527860,19.193859,325.861227,0.999828,197864.157117,1515.637258,3010.076574,6.516366,29.572988,719879.100732,1486.938382,3455.822510,1480.666680,22.040608,19.243741,329.848250,0.998033,226554.449740,2456319.729758,0.998057,0.001539,0.985000,-0.001943,0.001539
WASP-12b_00193_bdf.fits,0,56319.725508,2456319.725508,2456319.724929,2456319.730373,2456319.731137,1.078018,68.035782,-19.990000,100,6.509110,29.672297,21.226448,18,32,48,0.155190,0.190277,0.156585,0.213332,0.121297,0.133318,0.127529,0.100068,0.109940,0.000239,0.000292,0.000270,0.000313,0.000245,0.000256,0.000249,0.000232,0.000238,650.089611,652.484413,580.118545,682.383955,494.669066,520.476868,511.226483,430.659355,461.991865,7333511.622547,4420.423712,2398.566674,2080.640902,6.509098,29.672296,1138089.577709,1017.876020,1610.659852,4843.861816,1533.886378,3430,21.935645,19.159015,343.919552,0.998255,608374.248084,1874.607151,2195.521617,6.513394,29.660015,1172330.541445,1617.229547,4854.397949,1524.875876,22.357211,19.267368,345.186809,0.998025,623740.444071,2743.047436,1399.908439,6.506274,29.745040,992852.186040,1584.799428,4663.402832,1565.550661,20.826502,18.750717,339.666669,0.996651,516633.356583,3794.558899,2011.814936,6.497660,29.679277,1289400.267960,1675.996965,6145.398438,1610.962386,18.981176,17.995800,319.464038,0.999070,1070489.845624,1813.228567,2303.401773,6.513897,29.648485,793308.303395,1522.668885,3725.099609,1522.258767,22.314293,19.227886,342.507137,0.998004,287867.674461,2038.874891,644.056272,6.512073,29.825884,862680.756882,1563.128344,4435.839844,1569.109380,19.555595,18.240387,347.310407,0.992512,455780.214590,2831.990980,3216.337617,6.505572,29.550900,829456.006229,1533.923807,4040.562012,1540.356604,21.143941,18.579535,357.955531,0.997804,364182.879766,2429.646153,1750.483436,6.508844,29.707583,667093.791063,1491.992868,3464.179932,1535.705515,21.746145,19.025126,345.482975,0.998192,216597.048815,1512.188882,3010.073189,6.516367,29.572994,726389.769533,1504.428002,3498.497559,1527.355433,22.177526,19.090225,333.839688,0.994050,242462.483515,2456319.731137,1.000980,0.001540,0.985000,0.000980,0.001540
WASP-12b_00194_bdf.fits,0,56319.726887,2456319.726887,2456319.726308,2456319.731752,2456319.732516,1.080892,67.659903,-19.990000,100,6.509110,29.672297,22.454051,18,32,48,0.154409,0.189647,0.156439,0.213491,0.121254,0.133601,0.127950,0.099978,0.109945,0.000250,0.000304,0.000282,0.000326,0.000256,0.000269,0.000262,0.000243,0.000249,618.498225,623.263062,555.032106,654.483053,473.668425,496.976231,489.134481,410.651120,440.910845,7032361.959286,4433.461448,2402.414354,2081.066634,6.509099,29.672295,1085856.998160,1017.876020,1616.670956,4393.495117,1577.109716,3432,23.362188,19.941360,7.373199,0.998243,419117.450908,1878.481255,2195.943501,6.513394,29.660012,1121060.469114,1619.475654,4397.317383,1566.402414,23.462819,19.997465,5.879835,0.998059,439221.004752,2746.861956,1400.301894,6.506274,29.745047,951310.666807,1586.917330,4216.729492,1610.045405,22.077976,19.525286,359.722753,0.998201,369201.996144,3798.331295,2012.157619,6.497660,29.679278,1237211.898306,1674.956697,5385.815430,1655.856183,20.391583,18.864894,24.419887,0.999870,759099.651223,1817.083476,2303.854879,6.513897,29.648479,760489.110644,1524.104403,3482.909180,1563.522543,23.569049,20.008190,6.846126,0.998881,203287.785021,2042.673743,644.399670,6.512073,29.825911,828800.202054,1573.057036,4101.871094,1613.356682,20.624913,19.053758,1.462198,0.994837,330158.477726,2835.713187,3216.632799,6.505572,29.550910,797724.541306,1541.728907,3732.969971,1582.011481,22.283440,19.476135,13.596986,0.996875,262972.689541,2433.399259,1750.968611,6.508844,29.707578,639177.554387,1499.564325,3249.637695,1578.491911,23.053470,19.803965,5.689842,0.998022,152041.688819,1516.130607,3010.371780,6.516366,29.572999,696587.516666,1511.975071,3253.523682,1571.711113,23.261017,19.826760,350.490325,0.997642,174266.533016,2456319.732516,0.995934,0.001610,0.985000,-0.004066,0.001610
WASP-12b_00195_bdf.fits,0,56319.728266,2456319.728266,2456319.727687,2456319.733131,2456319.733895,1.083836,67.283007,-20.010000,100,6.509110,29.672297,21.010327,18,32,48,0.154919,0.190822,0.156158,0.213726,0.121237,0.133030,0.127531,0.099628,0.110312,0.000251,0.000308,0.000285,0.000328,0.000259,0.000270,0.000264,0.000245,0.000252,616.347877,619.040075,548.453200,650.913306,468.330060,492.968278,483.421953,405.947984,437.128827,7182766.686649,4569.160830,2400.183135,2081.103622,6.509098,29.672300,1112748.032815,1017.876020,1660.836912,5262.888672,1707.937180,3410,21.836032,18.992181,9.476799,0.999151,635439.762152,1876.182523,2196.032802,6.513394,29.660013,1150992.572072,1672.954372,5228.265625,1699.388495,21.941058,19.018409,13.773718,0.999142,677609.411745,2744.567821,1400.479486,6.506275,29.745034,970151.970798,1638.702385,5035.551270,1739.812845,20.692860,18.480592,0.052459,0.998694,554358.086969,3796.052431,2012.245268,6.497660,29.679281,1264817.670479,1719.663874,6730.825195,1783.764791,18.796480,17.703765,72.337159,0.999831,1132193.558810,1814.757854,2303.917433,6.513898,29.648482,776656.949500,1574.713855,4155.761719,1696.330445,21.969143,18.984044,12.561897,0.999221,310572.021277,2040.451950,644.501785,6.512073,29.825893,843337.402289,1613.447284,4905.296387,1747.932175,19.281285,17.873056,1.284181,0.994190,493016.001407,2833.463293,3216.784121,6.505573,29.550901,812419.377257,1589.279102,4380.215332,1711.247574,20.957756,18.326608,20.027924,0.996943,393140.473317,2431.189726,1751.068984,6.508844,29.707574,650768.044982,1544.777757,3870.818115,1712.353584,21.610035,18.840735,10.762742,0.999009,227817.359939,1513.923566,3010.503550,6.516366,29.572999,713622.699272,1562.300474,3923.911865,1702.729633,22.008292,18.848865,338.326057,0.998396,258560.947045,2456319.733895,0.999223,0.001621,0.985000,-0.000777,0.001621
WASP-12b_00196_bdf.fits,0,56319.729645,2456319.729645,2456319.729067,2456319.734510,2456319.735274,1.086851,66.905145,-20.040000,100,6.509110,29.672297,22.157813,18,32,48,0.154518,0.190028,0.156051,0.213214,0.121450,0.133441,0.127479,0.100076,0.110520,0.000248,0.000304,0.000281,0.000325,0.000256,0.000268,0.000261,0.000242,0.000249,622.592170,626.082264,554.366146,656.278840,475.339135,498.129090,488.297902,412.780776,443.480957,7177023.201073,4513.283926,2401.036370,2079.342005,6.509099,29.672306,1108977.094733,1017.876020,1639.030983,4545.488770,1647.793860,3429,23.139107,19.691150,350.900353,0.999192,470765.020311,1877.088292,2194.309135,6.513394,29.660016,1146051.759542,1647.176651,4557.689453,1635.237331,23.352824,19.744085,354.668775,0.999280,499369.555042,2745.517016,1398.738891,6.506274,29.745040,968800.131938,1619.211588,4468.994629,1677.942885,21.910525,19.248869,343.335461,0.998770,420973.955425,3796.981292,2010.554978,6.497660,29.679278,1261312.300165,1702.809625,5800.627930,1723.559282,19.975694,18.564787,300.768648,0.999894,852920.107112,1815.662332,2302.126857,6.513898,29.648492,777249.965677,1552.026347,3645.512939,1634.596767,23.189338,19.669067,352.604776,0.999072,233576.794354,2041.293514,642.814484,6.512074,29.825903,844957.747738,1600.056432,4321.514648,1682.828581,20.485781,18.695470,353.535109,0.995515,375795.290813,2834.414146,3214.973060,6.505573,29.550909,811476.222354,1571.896821,3883.382080,1655.507923,21.810567,19.076928,10.978933,0.997938,299679.934275,2432.099147,1749.333924,6.508844,29.707579,652909.851331,1523.523545,3378.792480,1648.679421,22.731613,19.567262,355.099075,0.999203,171443.071504,1514.709391,3008.814812,6.516367,29.572995,714265.222328,1540.838769,3469.716553,1641.432626,22.824869,19.572061,338.260756,0.996967,199545.864015,2456319.735274,0.996630,0.001601,0.985000,-0.003370,0.001601
